tag,tray,tray.rep,treatment,block,family,population,uline,dateplanted,shoot,root,survival,daysharvest,leaf_atharvest,height_atharvest,branches_atharvest,datedeathmiss,daysdeath,noddatamiss,totalwhite,totalred,totalnod,contaminated_nfixing_nodules
800,28,12,Mix,3,RBE24,RBE,81,18-Oct-11,29.7,14.3,1,97,12,6NA4,1,0,NA,0,165,189,354,NA
866,30,14,R,3,DE2,DE,13,18-Oct-11,39.1,14.3,1,98,10,6NA7,1,0,NA,0,13,88,101,NA
1964,68,2,Mix,6,RBE20,RBE,78,19-Oct-11,41,14.3,1,101,10,5NA2,1,0,NA,0,56,82,138,NA
2400,82,8,R,7,KA9,KA,66,20-Oct-11,45,14.3,1,102,16,5,1,0,NA,0,72,185,257,NA
2636,91,14,R,8,RBE40,RBE,87,21-Oct-11,40.3,14.4,1,102,11,5NA9,1,0,NA,0,38,221,259,NA
2649,91,27,R,8,KA1,KA,63,21-Oct-11,46.3,14.5,1,102,10,5,1,0,NA,0,18,137,155,NA
380,14,4,R,2,KA7,KA,65,17-Oct-11,50.2,14.5,1,95,13,8NA6,1,0,NA,0,33,129,162,NA
1848,63,24,R,5,WR8,WR,93,19-Oct-11,59,14.5,1,101,10,6NA1,1,0,NA,0,60,188,248,NA
171,6,11,Mix,1,F27,F2,23,17-Oct-11,38,14.6,1,94,9,6NA7,1,0,NA,0,61,94,155,NA
1052,36,30,Mix,3,WR10,WR,94,18-Oct-11,41.5,14.6,1,99,10,5NA5,1,0,NA,0,44,35,79,NA
1052,36,30,Mix,3,WR10,WR,94,18-Oct-11,55,14.6,1,99,10,5NA5,1,0,NA,0,44,35,79,NA
588,21,6,R,2,F217,F2,25,17-Oct-11,39.2,14.7,1,96,10,6NA9,1,0,NA,0,22,142,164,NA
2384,81,24,R,7,DU17,DU,20,20-Oct-11,39.5,14.7,1,102,10,4NA8,1,0,NA,0,35,206,241,NA
1412,48,14,Mix,4,RBE43,RBE,88,18-Oct-11,45.2,14.7,1,100,8,5NA8,1,0,NA,0,52,74,126,NA
754,26,30,R,3,FOR15,FOR,35,18-Oct-11,45.7,14.7,1,97,13,7,1,0,NA,0,9,81,90,NA
1495,51,1,R,4,DU17,DU,20,18-Oct-11,72,14.7,1,100,9,8NA9,1,0,NA,0,18,115,133,NA
2099,72,27,Mix,6,F217,F2,25,19-Oct-11,32.4,15,1,102,10,6NA5,1,0,NA,0,63,80,143,NA
79,3,15,Mix,1,KA21,KA,70,17-Oct-11,37,15,1,94,8,7NA9,1,0,NA,0,31,62,93,NA
2681,92,27,Mix,8,WR34,WR,98,21-Oct-11,28.1,15.1,1,102,11,5NA2,1,0,NA,0,85,111,196,NA
611,21,29,R,2,FOR19,FOR,37,17-Oct-11,39.6,15.1,1,96,10,6NA7,1,0,NA,0,43,126,169,NA
73,3,9,Mix,1,FOR1,FOR,33,17-Oct-11,39,15.2,1,94,9,8NA8,1,0,NA,0,66,53,119,NA
1375,47,9,R,4,HTR13,HTR,56,18-Oct-11,56,15.2,1,100,11,7NA6,1,0,NA,0,12,108,120,NA
560,20,10,R,2,DE13,DE,16,17-Oct-11,31.3,15.3,1,96,9,6NA2,1,0,NA,0,54,190,244,NA
2775,96,11,R,8,HTR1,HTR,53,21-Oct-11,49.7,15.3,1,102,11,7NA2,1,0,NA,0,11,172,183,NA
248,9,28,R,1,F211,F2,24,17-Oct-11,31.3,15.4,1,94,7,6NA3,1,0,NA,0,16,72,88,NA
2509,86,25,R,7,KA24,KA,71,20-Oct-11,36,15.4,1,102,10,6NA6,1,0,NA,0,9,67,76,NA
2347,80,19,Mix,7,F226,F2,30,20-Oct-11,46.5,15.4,1,101,14,5NA6,1,0,NA,0,206,207,413,NA
1445,49,15,R,4,RBE24,RBE,81,18-Oct-11,47.7,15.4,1,100,14,7,1,0,NA,0,17,137,154,NA
1489,50,27,R,4,AC12,AC,7,18-Oct-11,45,15.5,1,100,10,7NA3,1,0,NA,0,17,85,102,NA
2687,93,1,Mix,8,HTD19,HTD,47,21-Oct-11,50,15.5,1,102,10,8NA6,1,0,NA,0,76,187,263,NA
2383,81,23,R,7,FOR26,FOR,38,20-Oct-11,70,15.5,1,102,12,8NA3,1,0,NA,0,31,192,223,NA
1019,35,29,Mix,3,F211,F2,24,18-Oct-11,36,15.6,1,99,9,5NA9,1,0,NA,0,139,50,189,NA
82,3,18,Mix,1,HTD20,HTD,48,17-Oct-11,37,15.6,1,94,10,8,1,0,NA,0,43,46,89,NA
392,14,16,R,2,AC15,AC,10,17-Oct-11,44.7,15.6,1,95,11,8NA2,1,0,NA,0,19,81,100,NA
196,7,22,Mix,1,FOR11,FOR,34,17-Oct-11,44.9,15.7,1,94,11,7NA5,1,0,NA,0,108,125,233,NA
2790,96,26,R,8,KA5,KA,64,21-Oct-11,48.6,15.7,1,102,10,5NA9,1,0,NA,0,8,141,149,NA
2301,79,5,Mix,7,DU3,DU,18,20-Oct-11,45.1,15.8,1,101,12,5NA7,1,0,NA,0,202,222,424,NA
1507,51,13,R,4,AC14,AC,9,18-Oct-11,52,15.8,1,100,10,6NA2,1,0,NA,0,34,135,169,NA
951,33,25,Mix,3,HTD2,HTD,43,18-Oct-11,33,15.9,1,99,11,4,1,0,NA,0,53,114,167,NA
396,14,20,R,2,WT31,WT,107,17-Oct-11,55.2,16,1,95,10,9NA4,1,0,NA,0,19,86,105,NA
622,22,8,Mix,2,WR40a,WR,102,17-Oct-11,39.5,16.1,1,96,10,7NA2,1,0,NA,0,79,138,217,NA
1808,61,30,Mix,5,KA5,KA,64,19-Oct-11,43,16.1,1,100,9,7NA4,1,0,NA,0,4,83,87,NA
618,22,4,Mix,2,DE15,DE,17,17-Oct-11,47.4,16.1,1,96,14,6NA1,1,0,NA,0,81,160,241,NA
2326,79,30,Mix,7,RBE20,RBE,78,20-Oct-11,36.9,16.2,1,101,11,3NA8,1,0,NA,0,152,180,332,NA
776,27,20,R,3,WR8,WR,93,18-Oct-11,54.1,16.2,1,97,11,7NA4,1,0,NA,0,48,281,329,NA
2457,84,1,R,7,KA11,KA,67,20-Oct-11,70,16.2,1,102,14,7NA6,1,0,NA,0,40,193,233,NA
183,7,9,Mix,1,KA16,KA,68,17-Oct-11,31.2,16.3,1,94,8,5NA2,1,0,NA,0,61,138,199,NA
150,5,22,Mix,1,RBE23,RBE,80,17-Oct-11,38,16.4,1,94,9,7NA1,1,0,NA,0,98,150,248,NA
433,15,25,Mix,2,AC7,AC,5,17-Oct-11,41.2,16.4,1,95,8,7NA1,1,0,NA,0,27,73,100,NA
586,21,4,R,2,WR34,WR,98,17-Oct-11,41.9,16.4,1,96,9,6NA7,1,0,NA,0,16,154,170,NA
553,20,3,R,2,RBE21,RBE,79,17-Oct-11,49,16.4,1,96,11,7NA5,1,0,NA,0,30,173,203,NA
2414,82,22,R,7,RBE15,RBE,76,20-Oct-11,85,16.4,1,102,19,9NA2,1,0,NA,0,61,293,354,NA
285,11,1,R,1,FOR39,FOR,41,17-Oct-11,67.3,16.5,1,95,10,11NA3,1,0,NA,0,16,47,63,NA
1007,35,17,Mix,3,KA11,KA,67,18-Oct-11,72.2,16.59,1,85,12,NA,NA,0,NA,1,NA,NA,NA,NA
1630,56,12,R,5,HTD26,HTD,50,19-Oct-11,76.4,16.6,1,100,16,7NA7,1,0,NA,0,9,72,81,NA
137,5,9,Mix,1,HTD15,HTD,46,17-Oct-11,40,16.7,1,94,12,8NA7,1,0,NA,0,51,48,99,NA
2368,81,8,R,7,HTD25,HTD,49,20-Oct-11,64.9,16.7,1,102,11,6NA3,1,0,NA,0,52,247,299,NA
1026,36,4,Mix,3,WT31,WT,107,18-Oct-11,43.9,16.8,1,99,11,7NA1,1,0,NA,0,36,78,114,NA
2081,72,9,Mix,6,KA16,KA,68,19-Oct-11,28.3,16.9,1,102,10,3NA7,1,0,NA,0,73,187,260,NA
663,24,3,Mix,3,F221,F2,28,18-Oct-11,43.9,16.9,1,95,9,6NA5,1,0,NA,0,104,89,193,NA
219,8,13,R,1,WT31,WT,107,17-Oct-11,48.1,16.9,1,94,10,9NA5,1,0,NA,0,10,74,84,NA
878,31,12,Mix,3,HTD25,HTD,49,18-Oct-11,38,17.1,1,98,7,6NA2,1,0,NA,0,159,188,347,NA
690,24,30,Mix,3,WR31,WR,97,18-Oct-11,65.8,17.1,1,95,12,7NA1,1,0,NA,0,82,128,210,NA
247,9,27,R,1,RBE24,RBE,81,17-Oct-11,42.5,17.4,1,94,11,7NA3,1,0,NA,0,41,128,169,NA
425,15,17,Mix,2,WT30,WT,106,17-Oct-11,45.3,17.4,1,95,11,5NA7,1,0,NA,0,52,87,139,NA
1800,61,22,Mix,5,WR22,WR,96,19-Oct-11,55,17.4,1,100,12,7,1,0,NA,0,30,104,134,NA
582,20,32,R,2,HTD26,HTD,50,17-Oct-11,55.2,17.4,1,96,11,6NA1,NA,0,NA,0,11,111,122,NA
609,21,27,R,2,RBE15,RBE,76,17-Oct-11,70.8,17.4,1,96,18,8NA4,1,0,NA,0,84,169,253,NA
1419,48,21,Mix,4,WT36,WT,110,18-Oct-11,41.7,17.5,1,100,12,6NA1,1,0,NA,0,282,145,427,NA
63,2,31,R,1,HTR13,HTR,56,17-Oct-11,45.7,17.6,1,93,8,7NA7,1,0,NA,0,8,67,75,NA
1521,52,13,Mix,4,FOR28,FOR,39,18-Oct-11,57,17.6,1,101,11,6,1,0,NA,0,54,130,184,NA
1844,63,20,R,5,RBE34,RBE,85,19-Oct-11,64,17.6,1,101,16,4NA2,1,0,NA,0,48,119,167,NA
2673,92,19,Mix,8,F224,F2,29,21-Oct-11,38.4,17.7,1,102,11,6NA4,1,0,NA,0,191,124,315,NA
1564,53,24,Mix,5,DE7,DE,14,19-Oct-11,39,17.7,1,100,10,4,1,0,NA,0,98,95,193,NA
1032,36,10,Mix,3,F226,F2,30,18-Oct-11,46.4,17.7,1,99,13,5,1,0,NA,0,103,127,230,NA
1845,63,21,R,5,HTD25,HTD,49,19-Oct-11,63,17.7,1,101,10,5NA1,1,0,NA,0,24,94,118,NA
2011,70,3,R,6,F227,F2,31,19-Oct-11,58.9,17.8,1,102,9,7NA9,1,0,NA,0,6,108,114,NA
1782,61,4,Mix,5,WR40a,WR,102,19-Oct-11,64,17.8,1,100,14,7NA4,1,0,NA,0,41,94,135,NA
2489,86,5,R,7,KA21,KA,70,20-Oct-11,85,17.8,1,102,17,8,1,0,NA,0,47,123,170,NA
997,35,7,Mix,3,HTR25,HTR,60,18-Oct-11,40,17.9,1,99,8,5NA2,1,0,NA,0,76,39,115,NA
2051,71,11,R,6,DE15,DE,17,19-Oct-11,47.7,17.9,1,102,NA,5NA9,1,0,NA,0,38,119,157,NA
89,3,25,Mix,1,WR45,WR,100,17-Oct-11,55,17.9,1,94,9,8NA6,1,0,NA,0,31,52,83,NA
2642,91,20,R,8,WT18,WT,104,21-Oct-11,73.1,17.9,1,102,12,7NA4,1,0,NA,0,89,228,317,NA
2648,91,26,R,8,RBE24,RBE,81,21-Oct-11,41.7,18,1,102,11,7,1,0,NA,0,108,363,471,NA
1811,62,1,Mix,5,RBE15,RBE,76,19-Oct-11,79,18,1,100,12,7NA8,1,0,NA,0,95,114,209,NA
950,33,24,Mix,3,DE13,DE,16,18-Oct-11,34,18.2,1,99,8,5NA1,1,0,NA,0,79,101,180,NA
1202,41,24,Mix,4,DU28,DU,22,18-Oct-11,40.5,18.3,1,99,9,6,1,0,NA,0,34,44,78,NA
1148,40,2,Mix,4,WT18,WT,104,18-Oct-11,43.1,18.3,1,99,10,5NA6,1,0,NA,0,62,89,151,NA
574,20,24,R,2,F227,F2,31,17-Oct-11,73.9,18.3,1,96,13,8NA3,1,0,NA,0,37,200,237,NA
669,24,9,Mix,3,KA17,KA,69,18-Oct-11,76.5,18.3,1,95,17,6NA2,3,0,NA,0,89,183,272,NA
218,8,12,R,1,WR31,WR,97,17-Oct-11,80.9,18.3,1,93,11,8NA6,1,0,NA,0,14,136,150,NA
496,17,24,Mix,2,HTR13,HTR,56,17-Oct-11,57.6,18.35,1,107,8,6NA1,1,0,NA,0,24,104,128,NA
1514,52,6,Mix,4,DE2,DE,13,18-Oct-11,66,18.4,1,101,13,5NA4,1,0,NA,0,43,103,146,NA
204,7,30,Mix,1,RBE32,RBE,84,17-Oct-11,39.6,18.5,1,94,15,6NA4,1,0,NA,0,63,64,127,NA
516,18,12,R,2,DE7,DE,14,17-Oct-11,47,18.5,1,96,10,6NA1,1,0,NA,0,10,96,106,NA
1460,49,30,R,4,WR40a,WR,102,18-Oct-11,135.3,18.6,1,100,14,10NA6,1,0,NA,0,22,106,128,NA
2477,85,7,Mix,7,DU28,DU,22,20-Oct-11,24.4,18.7,1,102,9,5NA3,1,0,NA,0,38,67,105,NA
2456,83,32,Mix,7,HTD32,HTD,52,20-Oct-11,53,18.7,1,167,10,2,1,0,NA,1,NA,NA,NA,NA
1790,61,12,Mix,5,AC14,AC,9,19-Oct-11,55,18.7,1,100,12,7NA9,1,0,NA,0,62,114,176,NA
382,14,6,R,2,HTD25,HTD,49,17-Oct-11,47,18.8,1,95,9,6NA4,1,0,NA,0,39,122,161,NA
1193,41,15,Mix,4,WT37,WT,111,18-Oct-11,38.6,19.07,1,106,15,4NA8,1,0,NA,0,46,195,241,NA
1035,36,13,Mix,3,RBE15,RBE,76,18-Oct-11,40.9,19.1,1,99,12,7NA7,1,0,NA,0,76,88,164,NA
485,17,13,Mix,2,RBE38,RBE,86,17-Oct-11,46.2,19.1,1,96,12,3NA3,1,0,NA,0,21,63,84,NA
1766,60,20,R,5,DU28,DU,22,19-Oct-11,60,19.1,1,100,12,14NA4,1,0,NA,0,59,178,237,NA
755,26,31,R,3,HTR1,HTR,53,18-Oct-11,38.8,19.2,1,97,11,5NA6,1,0,NA,0,20,167,187,NA
201,7,27,Mix,1,WT31,WT,107,17-Oct-11,42.7,19.3,1,94,9,5NA8,1,0,NA,0,65,132,197,NA
2426,83,2,Mix,7,AC21,AC,12,20-Oct-11,48.9,19.3,1,102,11,6,1,0,NA,0,98,119,217,NA
2553,88,9,R,8,RBE51,RBE,91,21-Oct-11,69.6,19.3,1,102,12,6NA9,1,0,NA,0,50,236,286,NA
571,20,21,R,2,RBE43,RBE,88,17-Oct-11,44.2,19.5,1,96,11,6NA9,1,0,NA,0,13,103,116,NA
2179,75,11,Mix,6,AC15,AC,10,19-Oct-11,54.8,19.5,1,102,9,8NA5,1,0,NA,0,78,108,186,NA
725,26,1,R,3,WT11,WT,103,18-Oct-11,59,19.6,1,97,8,8NA1,1,0,NA,0,33,132,165,NA
1778,60,32,R,5,F219,F2,27,19-Oct-11,63,19.6,0,NA,NA,NA,NA,1,NA,0,45,131,176,NA
1397,47,31,R,4,F219,F2,27,18-Oct-11,65,19.6,1,100,11,5NA9,1,0,NA,0,2,98,100,NA
1401,48,3,Mix,4,HTR14,HTR,57,18-Oct-11,67.1,19.6,1,100,13,5NA5,1,0,NA,0,69,106,175,NA
1993,69,17,Mix,6,RBE25,RBE,82,19-Oct-11,84,19.6,1,101,17,7NA3,1,0,NA,0,40,104,144,NA
761,27,5,R,3,KA1,KA,63,18-Oct-11,63.4,19.7,1,97,11,6NA1,1,0,NA,0,50,304,354,NA
1143,39,29,Mix,4,WR31,WR,97,18-Oct-11,39,19.8,1,99,8,5NA5,1,0,NA,0,88,82,170,NA
978,34,20,R,3,HTR11,HTR,55,18-Oct-11,49.1,19.8,1,99,10,6NA5,1,0,NA,0,56,105,161,NA
1178,40,32,Mix,4,WR45,WR,100,18-Oct-11,49.8,19.8,1,99,10,7,1,0,NA,0,27,56,83,NA
682,24,22,Mix,3,F217,F2,25,18-Oct-11,50.4,19.8,1,95,11,8,1,0,NA,0,91,84,175,NA
569,20,19,R,2,HTD32,HTD,52,17-Oct-11,55.1,19.8,1,96,11,7NA6,1,0,NA,0,33,167,200,NA
2859,98,31,Mix,8,F218,F2,26,21-Oct-11,58.2,19.8,1,102,11,8NA1,1,0,NA,0,31,118,149,NA
49,2,17,R,1,KA11,KA,67,17-Oct-11,77.6,19.9,1,93,14,10NA5,1,0,NA,0,75,121,196,NA
2405,82,13,R,7,RBE17,RBE,77,20-Oct-11,51,20,1,102,16,6NA7,1,0,NA,0,185,242,427,NA
728,26,4,R,3,WR34,WR,98,18-Oct-11,52,20,1,97,10,6NA8,1,0,NA,0,25,110,135,NA
2421,82,29,R,7,KA1,KA,63,20-Oct-11,65.1,20,1,102,11,6NA3,1,0,NA,0,82,227,309,NA
2402,82,10,R,7,WR10,WR,94,20-Oct-11,72,20,1,102,14,7NA7,1,0,NA,0,72,256,328,NA
2015,70,7,R,6,FOR15,FOR,35,19-Oct-11,97.2,20,1,102,12,7NA5,1,0,NA,0,17,102,119,NA
820,28,32,Mix,3,KA5,KA,64,18-Oct-11,53.7,20.1,1,97,12,5NA7,1,0,NA,0,66,150,216,NA
2471,85,1,Mix,7,WR42,WR,99,20-Oct-11,72.3,20.1,1,102,13,6NA8,1,0,NA,0,50,184,234,NA
2407,82,15,R,7,HTR11,HTR,55,20-Oct-11,44,20.3,1,102,12,6NA8,1,0,NA,0,49,150,199,NA
1384,47,18,R,4,RBE17,RBE,77,18-Oct-11,41.5,20.4,1,100,9,5NA4,1,0,NA,0,22,128,150,NA
161,6,1,Mix,1,RBE2,RBE,73,17-Oct-11,63,20.5,1,94,13,9NA3,1,0,NA,0,81,132,213,NA
2304,79,8,Mix,7,HTR15,HTR,58,20-Oct-11,38.5,20.6,1,101,11,4NA3,1,0,NA,0,238,207,445,NA
1893,65,9,R,6,HTD9,HTD,45,19-Oct-11,54,20.6,1,101,8,6NA2,1,0,NA,0,17,110,127,NA
953,33,27,Mix,3,WT37,WT,111,18-Oct-11,38,20.7,1,99,11,5NA9,1,0,NA,0,102,129,231,NA
666,24,6,Mix,3,KA1,KA,63,18-Oct-11,61.9,20.7,1,95,11,7NA7,1,0,NA,0,62,103,165,NA
345,13,1,Mix,2,RBE53,RBE,92,17-Oct-11,52.1,20.8,1,95,7,7,1,0,NA,0,45,72,117,NA
2012,70,4,R,6,WR31,WR,97,19-Oct-11,94.7,20.8,1,102,13,7NA9,1,0,NA,0,17,241,258,NA
489,17,17,Mix,2,HTD32,HTD,52,17-Oct-11,44.8,20.9,1,96,10,6NA1,1,0,NA,0,78,119,197,NA
744,26,20,R,3,AC4,AC,4,18-Oct-11,53.8,20.9,1,97,12,6NA2,1,0,NA,0,56,223,279,NA
771,27,15,R,3,DE7,DE,14,18-Oct-11,57.5,21,1,97,10,5NA1,1,0,NA,0,34,233,267,NA
758,27,2,R,3,KA16,KA,68,18-Oct-11,66.4,21,1,97,12,6,1,0,NA,0,135,345,480,NA
1657,57,7,Mix,5,KA7,KA,65,19-Oct-11,70.8,21,1,100,9,12NA2,1,0,NA,0,62,155,217,NA
479,17,7,Mix,2,RBE43,RBE,88,17-Oct-11,33.6,21.1,1,96,13,5,1,0,NA,0,48,99,147,NA
673,24,13,Mix,3,WR34,WR,98,18-Oct-11,46.9,21.1,1,95,11,8NA5,1,0,NA,0,52,112,164,NA
2385,81,25,R,7,HTD9,HTD,45,20-Oct-11,60.2,21.1,1,102,8,6NA9,1,0,NA,0,130,283,413,NA
2552,88,8,R,8,WT34,WT,109,21-Oct-11,94.6,21.1,1,102,14,7NA5,1,0,NA,0,78,181,259,NA
751,26,27,R,3,RBE20,RBE,78,18-Oct-11,62.4,21.2,1,97,15,5NA9,1,0,NA,0,171,268,439,NA
2340,80,12,Mix,7,WR45,WR,100,20-Oct-11,71.3,21.2,1,101,12,7NA6,1,0,NA,0,199,338,537,NA
2098,72,26,Mix,6,KA11,KA,67,19-Oct-11,47.9,21.3,1,102,13,6,1,0,NA,0,122,168,290,NA
966,34,8,R,3,KA9,KA,66,18-Oct-11,78.1,21.39,1,99,17,6,1,0,NA,0,52,143,195,NA
213,8,7,R,1,DE15,DE,17,17-Oct-11,56.6,21.4,1,94,12,8NA2,1,0,NA,0,19,80,99,NA
1047,36,25,Mix,3,F219,F2,27,18-Oct-11,35.5,21.5,1,99,11,4NA8,1,0,NA,0,89,141,230,NA
795,28,7,Mix,3,WT30,WT,106,18-Oct-11,44,21.5,1,97,10,4NA9,1,0,NA,0,310,234,544,NA
1422,48,24,Mix,4,WT30,WT,106,18-Oct-11,47.8,21.5,1,100,9,7NA2,1,0,NA,0,253,209,462,NA
736,26,12,R,3,AC20,AC,11,18-Oct-11,55,21.6,1,97,11,8NA3,1,0,NA,0,62,157,219,NA
1154,40,8,Mix,4,KA24,KA,71,18-Oct-11,57.6,21.6,1,99,16,4NA9,1,0,NA,0,76,136,212,NA
2639,91,17,R,8,AC20,AC,11,21-Oct-11,72,21.6,1,102,15,7NA9,1,0,NA,0,64,344,408,NA
2363,81,3,R,7,KA16,KA,68,20-Oct-11,78.1,21.6,1,102,13,7NA8,1,0,NA,0,47,444,491,NA
1128,39,14,Mix,4,RBE34,RBE,85,18-Oct-11,48.4,21.8,1,99,13,4NA1,1,0,NA,0,127,69,196,NA
1820,62,10,Mix,5,HTR11,HTR,55,19-Oct-11,75,21.8,1,101,13,5NA4,1,0,NA,0,54,138,192,NA
768,27,12,R,3,WR10,WR,94,18-Oct-11,116.5,21.8,1,97,19,8NA8,2,0,NA,0,61,160,221,NA
2423,82,31,R,7,FOR19,FOR,37,20-Oct-11,55,21.9,1,102,9,5NA2,1,0,NA,0,52,147,199,NA
1560,53,20,Mix,5,FOR19,FOR,37,19-Oct-11,63,21.9,1,100,16,6NA4,1,0,NA,1,NA,NA,NA,NA
890,31,24,Mix,3,HTR8,HTR,54,18-Oct-11,54,22,1,98,10,7NA4,1,0,NA,0,101,142,243,NA
286,11,2,R,1,RBE2,RBE,73,17-Oct-11,64.7,22,1,95,9,9NA5,1,0,NA,0,10,77,87,NA
1509,52,1,Mix,4,DE13,DE,16,18-Oct-11,42,22.1,1,101,11,5NA9,1,0,NA,0,100,186,286,NA
409,15,1,Mix,2,DE11,DE,15,17-Oct-11,60.9,22.2,1,95,11,7NA2,1,0,NA,0,90,117,207,NA
1804,61,26,Mix,5,HTR8,HTR,54,19-Oct-11,61,22.2,1,100,18,7NA6,1,0,NA,0,13,104,117,NA
1997,69,21,Mix,6,HTD28,HTD,51,19-Oct-11,62,22.3,1,101,12,7NA6,1,0,NA,0,79,294,373,NA
1439,49,9,R,4,KA9,KA,66,18-Oct-11,88.2,22.3,1,100,25,7NA4,2,0,NA,0,18,125,143,NA
1176,40,30,Mix,4,AC20,AC,11,18-Oct-11,68.2,22.4,1,99,18,5NA6,1,0,NA,0,14,45,59,NA
599,21,17,R,2,DU3,DU,18,17-Oct-11,73.3,22.4,1,96,22,7NA2,1,0,NA,0,42,228,270,NA
149,5,21,Mix,1,DE13,DE,16,17-Oct-11,62.8,22.42,1,76,8,NA,NA,0,NA,0,17,110,127,NA
733,26,9,R,3,RBE17,RBE,77,18-Oct-11,57,22.5,1,97,11,6,1,0,NA,0,64,183,247,NA
2459,84,3,R,7,HTR25,HTR,60,20-Oct-11,57.9,22.5,1,102,10,5NA5,1,0,NA,0,150,235,385,NA
1408,48,10,Mix,4,WR34,WR,98,18-Oct-11,38.7,22.6,1,100,10,6NA7,1,0,NA,0,76,198,274,NA
221,9,1,R,1,DE11,DE,15,17-Oct-11,44.8,22.6,1,94,11,7NA1,1,0,NA,0,44,109,153,NA
297,11,13,R,1,FOR18,FOR,36,17-Oct-11,55.7,22.6,1,95,11,7NA8,1,0,NA,0,13,118,131,NA
601,21,19,R,2,DE2,DE,13,17-Oct-11,59.7,22.6,1,96,8,8NA2,1,0,NA,0,10,182,192,NA
1434,49,4,R,4,KA21,KA,70,18-Oct-11,87.5,22.6,1,100,13,8NA1,1,0,NA,0,14,152,166,NA
1199,41,21,Mix,4,AC13,AC,8,18-Oct-11,394.198,22.63,1,83,8,NA,NA,0,NA,0,37,6,43,NA
1208,41,30,Mix,4,HTR43,HTR,62,18-Oct-11,57.3,22.66,1,75,9,NA,NA,0,NA,0,9,84,93,NA
207,8,1,R,1,F228,F2,32,17-Oct-11,52.2,22.7,1,94,9,8NA1,1,0,NA,0,19,62,81,NA
2778,96,14,R,8,RBE15,RBE,76,21-Oct-11,112.5,22.7,1,102,16,10NA8,1,0,NA,0,28,267,295,NA
214,8,8,R,1,F224,F2,29,17-Oct-11,59.7,22.8,1,94,11,8,1,0,NA,0,50,130,180,NA
223,9,3,R,1,KA21,KA,70,17-Oct-11,63.2,22.8,1,94,11,8NA3,1,0,NA,0,38,159,197,NA
1812,62,2,Mix,5,RBE17,RBE,77,19-Oct-11,94,22.8,1,101,14,6,1,0,NA,0,76,104,180,NA
2399,82,7,R,7,FOR11,FOR,34,20-Oct-11,55,22.9,1,102,14,5NA6,1,0,NA,0,48,272,320,NA
1583,54,11,R,5,HTD28,HTD,51,19-Oct-11,61,22.9,1,100,9,4NA1,1,0,NA,0,50,244,294,NA
1806,61,28,Mix,5,HTD28,HTD,51,19-Oct-11,54,23.1,1,100,16,4NA2,1,0,NA,0,39,210,249,NA
968,34,10,R,3,RBE23,RBE,80,18-Oct-11,82,23.1,1,99,14,7NA8,1,0,NA,0,44,241,285,NA
91,3,27,Mix,1,RBE21,RBE,79,17-Oct-11,61,23.2,1,94,12,8NA5,1,0,NA,0,103,98,201,NA
2462,84,6,R,7,KA5,KA,64,20-Oct-11,73.5,23.2,1,102,11,7NA5,1,0,NA,0,50,285,335,NA
2056,71,16,R,6,RBE53,RBE,92,19-Oct-11,81.3,23.2,1,102,9,9,1,0,NA,0,92,226,318,NA
1843,63,19,R,5,RBE14,RBE,75,19-Oct-11,85,23.2,1,101,16,5NA8,2,0,NA,0,39,188,227,NA
2072,71,32,R,6,DE2,DE,13,19-Oct-11,74,23.4,1,102,12,6NA9,1,0,NA,0,25,160,185,NA
408,14,32,R,2,KA16,KA,68,17-Oct-11,82.4,23.4,1,95,10,12,1,0,NA,0,29,127,156,NA
1793,61,15,Mix,5,HTR25,HTR,60,19-Oct-11,53,23.5,1,100,16,4NA4,1,0,NA,0,58,127,185,NA
562,20,12,R,2,RBE4,RBE,74,17-Oct-11,63.5,23.6,1,96,9,7NA7,1,0,NA,0,32,123,155,NA
615,22,1,Mix,2,HTR43,HTR,62,17-Oct-11,110.3,23.7,1,96,13,7NA6,1,0,NA,0,128,156,284,NA
1404,48,6,Mix,4,FOR18,FOR,36,18-Oct-11,49.9,23.8,1,100,15,6NA5,1,0,NA,0,77,117,194,NA
704,25,12,Mix,3,HTD19,HTD,47,18-Oct-11,50,23.8,1,97,11,7NA6,1,0,NA,0,57,130,187,NA
2647,91,25,R,8,WR42,WR,99,21-Oct-11,88.7,23.8,1,102,15,7NA2,1,0,NA,0,39,460,499,NA
1534,52,26,Mix,4,WT32,WT,108,18-Oct-11,63,23.9,1,169,7,2NA8,1,0,NA,1,NA,NA,NA,NA
2510,86,26,R,7,KA17,KA,69,20-Oct-11,78.9,23.9,1,102,14,6NA2,1,0,NA,0,179,243,422,NA
592,21,10,R,2,RBE32,RBE,84,17-Oct-11,91.3,23.9,1,96,14,7NA6,1,0,NA,0,52,269,321,NA
2082,72,10,Mix,6,HTD20,HTD,48,19-Oct-11,37.7619,24.01,1,82,8,NA,NA,0,NA,0,54,91,145,NA
882,31,16,Mix,3,KA27,KA,72,18-Oct-11,56,24.2,1,98,12,6NA8,1,0,NA,0,289,193,482,NA
311,11,27,R,1,KA16,KA,68,17-Oct-11,71.7,24.2,1,95,11,11,1,0,NA,0,22,112,134,NA
604,21,22,R,2,HTD9,HTD,45,17-Oct-11,80.1,24.3,1,96,9,7NA2,1,0,NA,0,104,200,304,NA
2795,96,31,R,8,DU28,DU,22,21-Oct-11,65.2,24.4,1,102,12,6NA2,1,0,NA,0,17,262,279,NA
